user_id,sku_id
24084,72967
14556,72967
80349,21147
63431,72967
556,72967
52645,72967
39405,72967
2628,21147
84332,138778
86726,47193
48623,5916
30110,5916
102742,40336
34230,40336
45797,40336
39908,55792
102275,27537
21239,128747
103246,45173
91526,45173
97211,45173
35954,52343
64798,50500
31157,153551
29703,153551
45710,127836
74068,79520
54958,79520
60078,79520
73787,55115
52988,79520
20611,51460
42921,80130
38057,80130
50352,166707
44973,8753
42076,166707
39299,166707
68555,37916
54514,128988
64614,128988
20304,128988
18940,128988
27443,128988
6760,32465
93722,108336
57109,116318
87464,143527
81385,143527
43419,143527
88576,141583
97200,138151
78473,138151
81767,19433
94209,29411
72285,29411
61450,29411
18322,15821
56259,84525
84760,162498
57241,126574
95637,163680
7061,57018
76541,163680
56110,57018
61795,20308
45165,50688
42226,153698
47683,154636
45286,139586
4684,154636
80783,154636
73120,60870
74891,154636
31386,154636
14860,154636
31386,74900
42791,74900
99030,74900
7113,70839
14447,70839
73867,70839
74484,51371
8543,54570
43033,88295
82880,88295
96900,88295
57109,15734
53271,2538
89544,14098
928,169726
77553,15661
50047,62872
20478,60755
88584,160941
83973,60755
95637,101181
81072,101181
98797,149116
84372,23687
70753,23687
50658,144245
21111,69209
96967,69209
87430,84409
50328,69209
46324,157554
78115,157554
83973,109598
3672,36307
32794,36307
75353,48895
88059,140807
20765,145946
26378,145946
60377,145946
3418,68440
61959,116730
80255,25003
29523,25003
23833,38741
85873,105971
72024,105971
63335,64155
56276,114568
53828,47895
95530,134286
40994,6468
9240,149641
2368,47213
38663,157857
3419,39434
14486,159187
20341,159187
10661,159187
89544,159187
42255,99646
59445,6533
6320,6533
69289,78508
84860,166897
55543,166897
30614,166897
99252,28276
98413,28276
43419,41009
6709,18341
98872,28276
67924,28276
44920,89329
70372,61394
71669,61394
66686,28276
102299,28276
72528,28276
70623,28276
86950,64160
94912,28276
43045,64160
76672,28276
101185,28276
94967,28276
69213,28276
73942,28276
471,103114
78068,28276
78914,28276
43735,103114
63335,103114
84937,28276
75216,28276
73128,28276
40994,28276
39354,28276
38607,28276
35913,28276
54460,28276
26738,28276
17768,28276
18093,28276
556,28276
20921,28276
19635,28276
54052,28276
83973,116426
57134,28276
37997,28276
19077,66638
47028,28276
47953,28276
7720,28276
49017,28276
52652,28276
4843,28276
8855,28276
21139,28276
99030,159556
29531,20719
44788,75489
102852,75489
11510,20719
17641,20719
78119,115863
39080,111391
80774,111391
54812,20719
1335,20719
1845,111391
93730,20719
8512,111391
56236,111391
92483,111391
92939,111391
12628,111391
69213,20719
66930,20719
73128,20719
101657,20719
84860,20719
69925,20719
102413,20719
78910,20719
78297,20719
100624,20719
98706,20719
63434,128466
11688,65145
102042,20719
97330,20719
85096,20719
67924,20719
49017,20719
43723,20719
6816,20719
47063,20719
72945,136524
23994,20719
74196,81515
24608,20719
39390,20719
26738,20719
63431,20719
18217,20719
13521,20719
34852,20719
11548,20719
65734,20719
39970,20719
20828,78285
41471,117882
20341,82481
71683,82481
19465,117882
56157,166354
14288,166354
73942,117882
94768,166354
75748,117882
10588,79636
96444,79636
103351,88414
58815,88414
75718,135272
91146,135272
80388,135272
102057,135272
99353,135272
80146,135272
90341,135272
90266,135272
65045,135272
77187,135272
36505,135272
49550,135272
52209,135272
18217,135272
41589,135272
59710,135272
13521,135272
50458,59366
48443,135272
32135,135272
10714,135272
53911,135272
896,135272
14388,135272
64903,135272
43748,135272
50356,139567
38227,135272
1288,135272
20034,135272
65589,135272
39970,135272
73301,135272
73244,135272
5701,46906
78911,135272
63037,135272
85096,135272
79518,135272
81464,135272
44538,51196
25510,135272
41471,135272
7380,135272
20921,135272
57723,135272
51990,89874
53988,135272
63995,135272
9483,135272
40512,135272
39374,135272
62835,135272
20393,63006
9793,135272
58965,63006
28317,135272
27409,135272
28331,135272
13761,135272
16288,135272
68327,135272
98075,135272
86614,135272
102413,135272
98797,135272
75748,135272
91809,135272
14212,63006
60720,135272
52652,135272
52014,135272
51774,135272
49486,135272
45895,135272
45086,135272
38686,135272
21325,135272
16432,135272
15159,135272
47967,63006
8698,135272
4843,135272
33161,61531
96686,128484
53890,159116
83973,101412
30245,94577
32961,62330
97063,12564
40863,37546
84190,37546
14059,92997
13381,12564
14352,164258
38098,164258
43538,164258
20550,24371
40284,18412
65950,18412
19811,18412
63868,24371
10590,18412
41805,67520
60926,18412
56157,132831
18688,170547
102647,5505
18322,5505
39868,9702
1845,8585
52278,8585
31715,8585
83874,8585
24271,63585
70612,49671
44538,139585
58966,144242
65330,90902
31715,158020
96967,8832
55153,8832
20341,125699
48197,125699
101069,125699
3001,31700
82880,37009
3672,155389
8687,38604
95182,134084
80063,134084
13250,134084
52628,134084
52888,134084
17354,95734
103455,5888
19666,5888
6033,59259
1104,112141
37374,24048
43343,24048
42284,27659
58614,113202
74996,73167
11701,163550
32979,163550
76541,163550
7108,129598
68234,112031
47292,168043
90562,129598
8191,126918
45891,106647
4735,103193
12885,103193
3309,84205
68767,74054
13741,74054
30888,74054
32588,93735
76189,61226
84796,65914
34004,65914
15345,21078
68234,21078
12875,69460
98468,22607
4081,39583
90150,68767
84419,68767
53080,68767
101069,65823
68786,85045
68786,74956
16422,68445
15778,85650
37668,85650
27001,67589
43545,137636
4060,79405
40163,160749
29190,65755
63781,65755
42368,12609
36229,135089
3077,133792
65081,133792
71731,135376
68788,11036
51891,135376
42866,1830
54853,99287
62348,100634
50270,126641
86644,89802
69526,71184
4735,141173
71593,84639
3794,125363
53160,36658
18454,37251
32536,170400
69289,170400
16251,170400
77446,170400
69490,81163
102020,156471
90317,81163
14224,30383
885,57612
27392,76012
30279,10628
28638,41958
92483,71940
13390,71940
41493,156696
21536,166707
92177,32465
77438,32465
54204,49367
82181,32465
34531,10922
88241,77723
44258,166707
30600,10922
28960,166707
24421,107760
18194,107760
37874,166707
23207,12772
43979,166707
64413,44605
73496,102166
85791,169194
100,101412
98540,6533
69143,116420
1393,135272
1698,135272
4073,135272
5048,135272
5938,135272
7039,135272
7520,135272
7752,135272
8541,135272
8602,135272
11073,135272
11441,135272
11639,135272
12861,135272
12864,135272
15133,135272
19412,135272
51546,143816
21882,135272
23099,135272
24507,135272
24638,135272
24652,135272
25427,135272
39351,14065
27526,135272
28604,135272
28782,135272
28991,135272
29415,135272
29810,135272
30057,135272
30110,135272
31534,135272
32247,135272
34322,135272
35622,135272
42338,41084
37115,135272
37399,135272
38537,135272
38825,135272
39176,135272
39436,135272
50977,90761
40241,135272
40571,135272
76541,20330
101068,20330
41597,135272
42048,135272
42126,135272
42309,135272
43007,135272
43012,135272
43490,135272
43827,135272
64910,151068
45099,20330
44928,135272
52891,20330
47355,135272
47919,135272
49579,135272
52749,20330
50329,135272
51580,135272
51843,135272
3984,44957
55692,135272
63977,61394
56865,135272
57687,135272
71430,61394
58326,135272
58745,135272
67076,20330
79399,55247
86696,20330
62150,135272
83235,135272
32205,61394
94967,135272
76372,135272
85703,135272
79834,135272
70163,135272
56034,61394
44867,61394
22266,61394
71765,135272
89857,135272
94714,135272
78178,135272
72399,135272
91540,135272
99559,135272
92562,135272
78637,151327
75216,135272
72749,135272
78668,135272
78297,135272
71922,135272
84689,135272
95317,135272
96633,135272
100765,101891
60917,101891
88844,135272
78184,135272
71530,135272
69038,135272
96569,135272
5975,101891
53871,101891
12703,76301
7142,76301
103324,64160
95230,135272
23755,135272
51127,135272
103324,162759
12106,135272
10324,135272
42444,135272
34127,135272
24203,135272
62208,135272
27269,135272
29067,139840
39432,135272
37172,135272
23993,29827
48793,135272
23090,135272
47236,141198
34914,135272
27000,135272
58306,135272
20567,135272
46087,103114
3325,135272
44517,135272
17635,135272
61326,103114
49163,135272
5854,135272
45457,135272
32993,135272
17972,23696
18757,135272
40148,135272
37775,135272
37901,135272
48639,135272
57081,135272
26483,135272
3766,135272
19514,135272
14835,135272
48950,135272
20266,135272
29345,135272
20502,135272
17204,135272
14367,135272
35284,135272
471,135272
17202,135272
45204,135272
15769,141198
15916,40160
91468,135272
90299,135272
95773,135272
99248,135272
87518,135272
65469,135272
99279,135272
90584,135272
99664,135272
89432,135272
69509,24371
84480,135272
84209,135272
76480,135272
86332,135272
73429,135272
80949,135272
63082,135272
64437,135272
73773,135272
65330,135272
100353,135272
65935,135272
67352,135272
64717,135272
73693,135272
78833,135272
96398,135272
75021,135272
76800,135272
86667,135272
64050,135272
78632,135272
22963,135272
2520,135272
544,135272
88883,141198
16957,135272
62625,135272
57113,135272
3888,135272
8287,135272
26912,135272
7757,135272
50085,135272
16341,135272
21962,135272
56105,135272
28224,135272
28252,135272
38344,135272
47164,135272
14776,22469
38321,135272
47258,135272
15639,135272
49821,135272
2417,135272
43813,135272
4756,135272
29685,135272
4951,135272
6374,135272
16672,149698
840,135272
856,135272
14512,135272
14433,135272
30816,135272
57611,135272
54421,135272
30927,135272
14353,135272
14293,135272
14269,135272
43004,135272
31191,135272
54200,135272
53932,135272
17883,135272
53690,135272
65819,135272
64413,135272
66166,135272
48495,135272
19133,135272
41856,135272
9801,135272
46197,135272
41342,135272
10627,135272
35721,135272
3117,135272
36262,135272
11731,15327
40069,135272
95959,135272
88209,73515
66858,135272
102740,50273
86895,135272
100595,135272
78308,135272
70518,135272
71868,135272
65219,135272
53630,107818
78092,135272
98480,135272
81413,135272
45744,48000
65276,135272
1833,116426
77989,135272
101871,135272
69519,135272
90823,135272
86305,135272
91909,135272
88241,135272
88287,135272
30454,90761
4155,140029
26996,29588
91779,135272
86088,135272
95366,135272
74925,135272
6204,27844
67414,135272
22359,114230
82694,135272
90556,135272
68471,135272
71578,135272
77574,135272
75525,135272
68017,135272
103061,135272
79286,103126
7438,103126
44590,52830
76703,169331
6058,75018
13699,75018
95240,75018
101049,78256
36132,95850
7745,52830
102809,79636
3680,70491
23755,107178
76958,114568
71686,114568
10006,79636
39704,80899
66982,114568
32001,79636
49216,110697
24731,78694
28899,84389
220,84389
18418,84389
84587,84389
93151,59580
89678,84389
6999,114568
98940,24774
22359,6042
81038,84389
72397,84389
50484,84389
52879,84389
55667,8585
56351,84389
51083,84389
86085,51307
49495,51307
41513,114568
28826,124500
46654,166354
53871,166354
6878,76502
62411,64178
27544,114568
102439,82481
13859,131818
6058,114568
40364,46733
75801,114568
51393,158020
8562,162108
43097,86551
96135,78285
21382,111391
32816,136218
6637,136218
90105,41887
70934,111391
1104,111391
29706,88368
69852,111391
89376,111391
55886,111391
22850,63231
8726,63231
66656,64433
12712,24801
31868,86551
50889,79616
16230,81515
58029,168520
39827,168520
63335,125460
82492,125460
93625,156650
53824,128466
31229,116910
91008,105971
30786,65145
74893,62863
37912,72354
77992,105971
59003,72354
62260,108673
37169,105971
28224,105971
45223,38604
98540,27333
6710,62863
70943,18279
53515,131385
86471,5140
4296,18912
51270,64433
44831,38741
89896,134084
67572,90761
39806,33258
41521,737
83994,111527
44977,737
35472,25003
42907,25003
14635,163645
50758,134084
60560,134084
102554,76996
38510,134084
101848,125964
6489,113148
91818,38930
37874,25003
62867,133484
32517,133484
76319,76996
25917,108824
46630,108824
87430,134851
6569,108824
76520,108824
47289,76996
92844,79454
7887,25003
52900,25003
5788,68654
15820,145258
76958,25003
69772,45669
23848,140921
8882,3891
56152,3891
68454,25003
91008,25003
91778,25003
12223,157850
40675,53906
27732,53906
39615,86764
72004,25003
56233,94373
61025,25566
46662,25003
82456,121496
41676,25003
63335,25003
2295,69262
83318,69262
81374,25003
35964,47753
67791,69262
91429,86220
91586,86220
92817,86220
11087,165997
73693,35464
76979,29670
981,35464
73868,5888
56034,35464
55122,86220
4398,86220
21029,33726
45223,33726
30856,86220
20044,86220
71424,86220
86095,86220
77564,86220
18452,86220
60590,86220
56034,36638
28913,86220
96165,86220
4930,5888
80146,86220
57437,91915
86079,86220
67272,86220
88870,86220
84393,86220
47991,152042
1029,86220
56410,86220
40112,86220
33615,86220
18069,86220
66757,36638
40019,28688
84167,126831
89751,126831
11749,126831
37086,126831
100532,14808
15700,145946
28713,60230
14743,36504
46515,36504
74503,135774
50375,12974
62285,12974
64033,49758
56034,49758
16341,49758
19609,132782
85873,49758
93825,67241
4477,124196
102538,124196
2185,49758
41641,70153
68159,70153
16662,70153
15955,111778
56464,111778
90105,66844
20941,67609
38108,111778
99226,67609
55775,49758
21029,49758
60076,111778
63222,67609
11749,111778
21046,80499
47289,49758
92098,159674
13252,34648
38231,159674
34431,159674
7138,159674
71701,131895
59027,101664
42563,22359
32287,22359
80431,111778
2530,49758
23162,80499
34902,154227
22002,154227
98556,154227
36831,111778
45586,160217
13825,111778
40606,103234
41959,102527
20575,13785
66757,123096
61499,13785
1607,10598
45493,10598
51270,10598
63335,10598
35472,9087
69604,10598
80053,111778
77899,111778
74345,17660
74736,17660
102439,17660
27106,17660
38670,80462
29548,126146
93983,77008
12767,63129
78357,9087
97792,76052
68159,81490
5050,124413
75865,126146
77882,21040
59464,153824
76016,74141
101853,87057
62769,9087
44665,46763
34461,145990
35472,145990
35138,126146
29282,110086
60509,134619
63082,169935
95562,169935
14177,51135
6310,51135
68831,51135
13333,51135
10324,106667
19893,106667
24507,106667
87030,135911
49876,170626
84484,139272
11510,168434
63705,168434
37358,134683
6654,48895
89489,10373
35006,42706
14367,42706
52129,42706
40641,42706
4817,42706
25364,42706
968,170626
27237,42706
70221,63784
63327,42706
95308,42706
93424,42706
75650,48895
76077,42706
63332,42706
16648,42706
45223,121595
98644,42706
83347,42706
85735,42706
16527,42706
41236,42706
50870,42706
18538,42706
97415,37957
58264,42706
59029,42706
58593,69355
33817,72967
33434,72967
34701,72967
32996,72967
34158,72967
62274,72967
97019,149854
32058,72967
5454,149854
2057,72967
31531,72967
61312,72967
31331,72967
98341,149854
65756,149854
35898,72967
36264,72967
36332,72967
28610,36692
30314,72967
29881,72967
37787,72967
75739,36692
29137,72967
49639,103594
63841,36692
58758,72967
28003,72967
39100,72967
27531,72967
39492,72967
57913,72967
15926,37957
26527,96959
57325,72967
26169,72967
6898,72967
25674,72967
25659,72967
41143,72967
24782,72967
41646,72967
72004,37957
24275,72967
8152,72967
89708,126759
55304,72967
31469,10281
55121,72967
1953,65174
9620,72967
41159,126759
10142,72967
44473,72967
19949,72967
5804,65174
44819,72967
44907,72967
52971,72967
11752,72967
52254,72967
17984,72967
45204,37957
51885,72967
51593,72967
66744,102226
93483,102226
8709,160601
51064,72967
16099,72967
13325,72967
15372,72967
49727,72967
76520,72967
94244,72967
86088,72967
74002,72967
68940,72967
94264,72967
65822,72967
83966,72967
91771,72967
102989,72967
90900,72967
73508,72967
77467,72967
94066,72967
78378,72967
96115,72967
90556,72967
68674,72967
74904,72967
69757,72967
83812,131060
79075,72967
89150,72967
75319,72967
80304,72967
80713,72967
96544,72967
97619,72967
68153,72967
76277,72967
75727,72967
93686,72967
30442,37957
97798,72967
102696,72967
96472,72967
76316,72967
52012,72967
52252,72967
59932,125756
52445,72967
1296,72967
37202,72967
52912,72967
30962,125756
5041,72967
5068,72967
51964,125756
2114,37957
31619,72967
30824,72967
5644,72967
50414,1203
28961,72967
41723,72967
24717,116820
42060,72967
7219,72967
12223,116820
72050,79122
5788,140687
26697,72967
7336,72967
26356,72967
42444,72967
46552,72967
24351,72967
24163,72967
36977,124507
56387,72967
8791,72967
49117,72967
8903,72967
22602,72967
9277,72967
21917,72967
9797,72967
37433,159166
10034,72967
43210,119879
10194,72967
20345,72967
10299,72967
19683,72967
45545,72967
18082,72967
66485,66434
19626,66434
53035,66434
16414,72967
43861,135409
16218,72967
8304,66434
15305,72967
64300,70936
14615,72967
86755,72967
84346,72967
1607,7199
66982,72967
83735,72967
98363,70936
83512,72967
97940,72967
83220,72967
99025,70936
83009,72967
89401,72967
99745,72967
82203,72967
89946,72967
71435,72967
81553,72967
9223,149462
70514,72967
97282,72967
97281,72967
103232,72967
80082,72967
100797,72967
92560,72967
96780,72967
78306,72967
69511,72967
94000,72967
94061,72967
72106,72967
96050,72967
85757,72967
101794,72967
96911,72967
96831,72967
81363,72967
94148,99425
44076,70936
50414,65914
70930,72967
103243,72967
54177,99425
81848,72967
69030,99425
95093,99425
100406,72967
75531,99425
75514,72967
3663,70936
77644,99425
67851,72967
74482,72967
25035,141849
17872,99425
7935,99425
78715,72967
52676,99425
89275,72967
100888,72967
91903,72967
66985,72967
73590,72967
91540,72967
58500,99425
71966,72967
6323,99425
36361,70936
83785,72967
72024,72967
91075,72967
26199,70936
72174,72967
85615,70936
69986,72967
88994,70936
101663,72967
90491,72967
49228,101664
66325,72967
17933,72967
33821,72967
24214,72967
47383,72967
34075,72967
43844,72967
26445,72967
22605,72967
12008,160485
31920,159975
16685,72967
101240,160485
34530,72967
26844,72967
43543,72967
30815,72967
49006,72967
34550,72967
94573,70936
79916,70936
14436,72967
14492,72967
48609,72967
35161,72967
22663,72967
20586,72967
16957,141614
65246,72967
84913,26225
49809,72967
23183,72967
49876,72967
42187,72967
35870,72967
57709,72967
77438,139648
72618,139648
41941,72967
41607,70936
20717,72967
41881,72967
8349,72967
61904,72967
17438,70936
21581,72967
29901,72967
23348,72967
15793,70936
37177,72967
48889,70936
58039,72967
59608,72967
28022,72967
3035,72967
15919,72967
67387,116220
47545,72967
45427,72967
40360,72967
12698,70936
52797,72967
29332,72967
42085,37995
3428,72967
81848,98840
579,72967
29239,72967
92003,98840
51535,72967
19491,70936
18147,72967
18916,72967
41020,165594
100951,70936
2729,11451
87884,70936
50484,32744
12008,32744
55101,70411
19836,118238
12008,118238
66337,118238
62355,139847
14391,88312
9084,78697
83005,99415
75117,99415
39460,70936
12883,84409
20429,99110
15152,8710
23024,73469
21029,155017
42373,37995
32086,17799
37285,37578
69821,59175
69259,37578
3984,108097
97146,37578
84939,131300
47310,108097
39460,108097
70133,108097
91586,108097
85615,108097
34127,131300
88486,153551
47663,19253
97252,153551
8216,22140
7500,19253
981,108097
1305,108097
78129,165594
99736,153551
55943,153551
99800,131300
41607,108097
57957,108097
69071,37995
1128,74499
39996,108097
83834,95309
58238,114741
62355,114741
48961,8880
17162,115757
65256,95309
71692,95309
89925,128331
65491,51460
37912,140741
73173,140741
72105,140741
6209,130017
78042,140741
55954,130017
82492,130017
80490,147652
95780,143429
100166,128988
95532,111017
12703,146353
30242,128988
54178,170215
27237,3752
2182,170215
6209,170215
57279,106487
21029,72463
77871,60755
63823,55456
53871,89847
44661,17416
63273,20739
21876,60755
33615,152028
21382,106487
15878,149745
101838,149745
12703,138151
6209,151743
73496,151743
21408,138151
91556,21438
86471,21438
69243,24703
16399,44042
21461,44042
48489,44042
7103,44042
56959,44042
96282,26229
85615,44042
44899,145641
73180,145641
90881,145641
56217,145641
16450,72597
43294,145641
42329,145641
28707,35035
4536,156
95545,137100
84484,120509
15164,37441
53828,116733
77992,83347
35391,18585
36913,101664
47547,163009
82326,163009
56034,91554
44285,163009
43712,86842
69036,18585
73742,49474
47663,65755
74245,49474
6232,51852
50173,51852
41169,14098
54028,51852
45032,51852
2217,125987
58702,14098
52762,51852
32109,51852
981,54934
67076,12609
74046,51852
93738,163680
48049,99407
11010,99407
11996,60533
67529,18585
61319,20308
36168,62351
90862,41547
64413,18585
27544,79080
76112,153698
68146,153698
79936,153698
85089,74630
31650,165290
49468,165290
6059,60870
84372,167923
11458,167923
97065,108618
1927,110904
73995,136441
13245,94652
79974,81131
14058,39695
70194,165290
20200,148200
68159,70757
55667,108328
87337,108328
21037,88295
66860,10677
10400,10677
95240,129711
55153,9968
55201,88295
40053,62872
94178,51916
6878,88295
5727,19246
90578,87598
44769,101181
100863,101181
80968,95976
86896,95976
27626,150957
51139,95976
45639,95976
15035,95976
54924,95976
29810,95976
58783,95976
58745,95976
31178,69209
19491,95976
74052,69209
32583,24679
45294,69209
73693,95976
51216,24679
101615,57161
23925,117144
96043,117144
53377,41101
12767,47157
38908,41101
14391,57161
39896,47157
3984,47157
44095,47157
38003,47157
77620,47157
73240,47157
30326,117848
49502,117848
15503,36307
39264,36307
75330,36307
14780,125175
17250,20169
23345,114890
18222,36307
101556,104129
47337,70839
57176,70839
25308,104129
32550,36307
25336,104129
53819,70839
34966,169819
10396,104129
90321,97007
10735,104129
42306,124470
47860,3067
37169,97007
84131,154636
69194,154636
85089,39695
21382,2448
32323,2448
13478,124470
37896,64467
61326,3706
5739,154636
3984,35085
55606,94944
54881,154636
69071,31216
88819,94944
28270,35085
10958,87344
21382,154636
72397,165029
101240,154495
47663,81462
38169,81462
51999,81462
89907,142477
48529,143139
83015,143139
81558,143139
52944,15259
100427,15259
25078,87749
68281,5757
98940,70726
83463,15259
43228,15259
103020,134286
82561,134286
68209,134286
71207,134286
97781,15259
79668,6468
95545,12272
5534,47213
66907,156484
29376,88179
36586,90456
41555,90456
23024,104937
19893,104937
21136,159187
80988,104937
63194,64859
73693,159187
20534,159187
18390,159187
57059,67890
77405,154636
40158,142606
32056,142606
41192,38805
32315,142606
16693,142606
74224,154636
101910,154636
71950,142606
82949,71184
7886,59252
103366,154636
10324,32876
19836,32876
85615,78508
37113,84639
29086,32876
56233,78508
96165,154636
85001,154636
49484,78508
80069,78508
97680,78508
43755,78508
52747,39425
23345,78508
70597,154636
41604,78508
29911,78508
86975,154636
84796,39425
66909,28276
66939,28276
66990,28276
73535,28276
73549,28276
40609,154636
40607,154636
100951,28276
83593,28276
91645,28276
85551,28276
43697,154636
43775,154636
88845,28276
95203,28276
65502,28276
85938,28276
93444,28276
74688,28276
101291,28276
80011,28276
64249,28276
75525,28276
70891,28276
80713,28276
86895,28276
19000,154636
7142,42988
82063,28276
70627,28276
81105,28276
87388,28276
73299,28276
86854,28276
74110,28276
72046,28276
87296,28276
5865,165190
83926,28276
1765,165190
8311,154636
16750,165190
66696,28276
89217,28276
72142,28276
4666,165190
66483,28276
99279,28276
90584,28276
81812,28276
85678,28276
91183,28276
91193,28276
81553,28276
102275,28276
66030,28276
66019,28276
102207,28276
71624,28276
72563,28276
92568,28276
92667,28276
92793,28276
80256,28276
69150,28276
65469,28276
93852,28276
67528,28276
75164,28276
85096,28276
65061,28276
78089,28276
69597,28276
77446,28276
50414,170400
97282,28276
97502,28276
76263,28276
5822,165190
78428,28276
30614,165190
75150,28276
86954,28276
87305,170400
96633,28276
102809,28276
88844,28276
86168,28276
20259,154636
70470,28276
23345,170400
68454,28276
16341,154636
101981,28276
103611,52283
53871,170400
79827,28276
72733,28276
100636,28276
79916,28276
76008,75043
99642,28276
91008,98634
73141,28276
93821,98634
7508,28276
5311,98634
47860,28276
8390,28276
8454,28276
44795,28276
44066,28276
43844,28276
6654,28276
42948,28276
81094,98634
42418,28276
49839,28276
41555,154636
40815,28276
39433,28276
28331,98634
38555,28276
37766,28276
37489,28276
53165,28276
12441,28276
35721,28276
3680,130948
33880,28276
58474,130948
55870,28276
31936,28276
31716,28276
14705,28276
36337,154636
29442,28276
29071,28276
63445,130948
74143,130948
58548,28276
28984,28276
28571,28276
26501,170400
46494,28276
28023,28276
2551,28276
93727,130948
16577,28276
26718,28276
16668,28276
26130,28276
61823,28276
63011,28276
85615,130948
63871,154636
63434,28276
81558,130948
18019,28276
35994,130948
23412,28276
939,28276
64413,28276
51825,130948
19491,130948
18928,28276
544,28276
50333,130948
65913,28276
66007,28276
247,28276
47258,28276
15906,28276
23183,154636
30183,28276
19683,28276
51951,28276
5854,28276
5958,28276
54744,28276
29873,28276
21136,28276
32223,28276
29817,28276
46905,28276
35284,28276
45223,28276
47543,57018
96043,156471
50431,28276
35472,28276
29447,28276
13050,28276
50613,28276
48639,28276
53921,28276
20293,28276
32661,28276
57867,28276
38079,28276
33236,146523
6807,28276
13217,28276
60940,57018
55219,28276
39917,28276
44787,28276
630,28276
27599,28276
38449,28276
27519,28276
33797,28276
27269,28276
8744,28276
13413,28276
18254,28276
23757,28276
17477,28276
8365,28276
14367,28276
43346,28276
61658,28276
73989,38222
25898,28276
44036,28276
29706,124765
10324,28276
36195,38222
5467,28276
37213,28276
12765,28276
43545,28276
59818,28276
19758,28276
152,28276
52274,28276
45534,28276
18411,28276
18239,28276
39359,146290
63333,57018
62333,168573
35018,28276
35490,28276
31371,28276
2169,28276
36223,28276
31122,28276
5621,57018
13671,28276
2846,28276
98940,59256
30013,28276
37142,28276
37591,28276
13502,28276
29088,28276
29082,28276
78911,34867
66765,34867
28817,28276
33657,57018
38443,28276
5048,28276
98888,57018
27966,28276
38860,28276
16009,28276
48158,28276
39130,28276
57913,28276
6509,28276
51227,28276
62864,41958
6793,28276
16590,28276
16636,28276
95793,57018
40789,28276
16734,28276
25070,28276
56304,28276
7793,28276
41901,28276
7916,28276
8126,28276
42563,28276
102554,57018
8975,28276
43486,28276
43490,28276
43735,28276
82426,75588
69772,75588
43955,28276
46441,28276
20403,28276
53736,28276
19868,28276
76016,75588
44734,28276
98645,75588
10783,28276
44935,28276
76496,75588
17984,28276
19094,28276
52254,28276
52852,28276
52268,28276
101068,75588
11639,20719
14656,20719
17450,20719
12179,75588
19313,20719
6729,75588
81112,57018
55692,20719
38125,164318
14615,75588
51845,20719
10034,75588
29695,75588
30346,75588
26952,20719
45271,20719
40141,75588
54093,75588
15916,28443
25659,20719
40752,20719
8487,75588
20089,20719
39962,75588
37271,20719
25461,20719
40837,20719
15159,20719
30013,20719
7103,20719
28600,75588
13325,20719
28003,20719
34502,20719
34565,20719
56157,75588
15287,75588
1607,75588
57721,20719
52902,20719
17250,75588
56387,57018
16782,20719
65229,31493
1104,20719
52268,20719
7752,20719
9620,20719
52061,20719
57241,20719
71786,75588
29082,20719
68571,75588
40241,20719
33071,20719
21646,20719
16180,20719
94000,75588
56514,57018
76949,37427
1253,20719
99906,75588
94146,75588
102944,75588
62274,20719
53434,37546
42035,20719
42048,20719
7989,20719
8562,75588
42933,75588
81260,20719
70211,20719
81415,20719
75150,20719
67974,20719
81560,20719
81563,20719
42306,75588
74308,20719
98540,51558
73324,2100
910,75588
3825,75588
73100,20719
79916,20719
38079,57018
61319,75588
56233,75588
20067,75588
2019,75588
88844,20719
71424,20719
78570,20719
71239,20719
96633,20719
87907,20719
70710,20719
100181,20719
7036,44854
53226,57018
78389,20719
71683,20719
67361,20719
76999,44854
80808,20719
64086,44854
63335,51558
68940,20719
65276,20719
78979,20719
88390,20719
69236,20719
52912,44854
65217,20719
78308,20719
93722,20719
96118,20719
44521,44854
32188,44854
81908,20719
15327,44854
72105,37427
11292,57018
90900,20719
76316,20719
57016,44854
78411,20719
36046,44854
82160,20719
89670,20719
83009,20719
76700,20719
51356,122745
88926,20719
101818,20719
97313,20719
65235,20719
88668,20719
85394,20719
76446,20719
62950,20719
83926,20719
101712,20719
70361,20719
95707,54357
84209,20719
51227,83325
28576,57018
101110,44854
73722,54357
87296,20719
80949,20719
74712,20719
52129,20719
14367,20719
14617,20719
29751,57018
15035,20719
12223,142140
15419,20719
12703,20719
45223,142140
58941,20719
48392,20719
63327,20719
38344,142140
40869,54357
69820,142140
33235,54357
34676,20719
40641,20719
18051,20719
40675,20719
32993,20719
40896,20719
4817,20719
79623,40711
10804,20719
48714,57018
31754,20719
10400,20719
50724,20719
10324,20719
41139,20719
54505,20719
75256,27582
31600,57018
20603,20719
30468,20719
30132,20719
21354,20719
94194,27582
57660,57018
29496,20719
37874,54357
21490,20719
2215,65520
57081,20719
41695,20719
70061,57018
49117,20719
8791,20719
27020,20719
55484,20719
72740,65520
7230,20719
8379,20719
61407,20719
26483,20719
61460,54357
84449,65520
43397,54357
46552,20719
42225,20719
3513,27582
8016,20719
44628,20719
74806,57018
31649,27582
25308,20719
48057,20719
27810,27582
21192,39695
37199,27582
25159,20719
45029,20719
96530,57018
1953,96306
20034,20719
44513,20719
29524,20719
4010,22962
14491,20719
61645,20719
30927,20719
86827,57018
43608,20719
13913,20719
884,20719
43302,20719
31968,20719
32026,20719
42804,20719
91116,24900
